VARIABLES = "x", "y"
ZONE F=POINT, I= 515, J= 129
 0.41000000E+02  0.00000000E+00
 0.39320921E+02  0.00000000E+00
 0.37647749E+02  0.00000000E+00
 0.35986306E+02  0.00000000E+00
 0.34342254E+02  0.00000000E+00
 0.32721014E+02  0.00000000E+00
 0.31127701E+02  0.00000000E+00
 0.29567060E+02  0.00000000E+00
 0.28043422E+02  0.00000000E+00
 0.26560659E+02  0.00000000E+00
 0.25122158E+02  0.00000000E+00
 0.23730806E+02  0.00000000E+00
 0.22388983E+02  0.00000000E+00
 0.21098565E+02  0.00000000E+00
 0.19860942E+02  0.00000000E+00
 0.18677033E+02  0.00000000E+00
 0.17547320E+02  0.00000000E+00
 0.16471875E+02  0.00000000E+00
 0.15450401E+02  0.00000000E+00
 0.14482270E+02  0.00000000E+00
 0.13566558E+02  0.00000000E+00
 0.12702093E+02  0.00000000E+00
 0.11887486E+02  0.00000000E+00
 0.11121174E+02  0.00000000E+00
 0.10401455E+02  0.00000000E+00
 0.97265151E+01  0.00000000E+00
 0.90944665E+01  0.00000000E+00
 0.85033685E+01  0.00000000E+00
 0.79512542E+01  0.00000000E+00
 0.74361504E+01  0.00000000E+00
 0.69560960E+01  0.00000000E+00
 0.65091572E+01  0.00000000E+00
 0.60934402E+01  0.00000000E+00
 0.57071017E+01  0.00000000E+00
 0.53483568E+01  0.00000000E+00
 0.50154858E+01  0.00000000E+00
 0.47068386E+01  0.00000000E+00
 0.44208378E+01  0.00000000E+00
 0.41559813E+01  0.00000000E+00
 0.39108421E+01  0.00000000E+00
 0.36840694E+01  0.00000000E+00
 0.34743870E+01  0.00000000E+00
 0.32805924E+01  0.00000000E+00
 0.31015547E+01  0.00000000E+00
 0.29362125E+01  0.00000000E+00
 0.27835712E+01  0.00000000E+00
 0.26427003E+01  0.00000000E+00
 0.25127307E+01  0.00000000E+00
 0.23928515E+01  0.00000000E+00
 0.22823073E+01  0.00000000E+00
 0.21803948E+01  0.00000000E+00
 0.20864602E+01  0.00000000E+00
 0.19998959E+01  0.00000000E+00
 0.19201383E+01  0.00000000E+00
 0.18466645E+01  0.00000000E+00
 0.17789897E+01  0.00000000E+00
 0.17166653E+01  0.00000000E+00
 0.16592756E+01  0.00000000E+00
 0.16064364E+01  0.00000000E+00
 0.15577923E+01  0.00000000E+00
 0.15130147E+01  0.00000000E+00
 0.14718002E+01  0.00000000E+00
 0.14338686E+01  0.00000000E+00
 0.13989612E+01  0.00000000E+00
 0.13668391E+01  0.00000000E+00
 0.13372822E+01  0.00000000E+00
 0.13100874E+01  0.00000000E+00
 0.12850671E+01  0.00000000E+00
 0.12620489E+01  0.00000000E+00
 0.12408735E+01  0.00000000E+00
 0.12213942E+01  0.00000000E+00
